log_filename,freq1,freq2,freq3,freq4,freq5,freq6,IR1,IR2,IR3,IR4,IR5,IR6,raman1,raman2,raman3,raman4,raman5,raman6,adsorp_energy,CO_NPAcharge
152.log,0,0,25.5507,103.1458,142.885,2224.2659,0,0,0.1081,0.2132,0.0688,132.2158,0,0,0.2891,0.6452,2.0974,121.3493,-0.186012,0.13466
153.log,0,0,29.6873,106.7534,142.3574,2224.6424,0,0,0.2417,0.229,0.0962,135.6034,0,0,0.5628,0.6328,1.9881,123.0707,-0.193974,0.13647
154.log,0,0,36.5479,110.1942,141.9678,2225.0294,0,0,0.5495,0.2448,0.1329,138.6964,0,0,1.1116,0.6184,1.8778,124.3806,-0.201608,0.13831
155.log,0,0,45.3837,113.4767,141.721,2225.4283,0,0,0.9236,0.2606,0.1806,141.481,0,0,1.7234,0.6024,1.7705,125.2699,-0.208926,0.1402
156.log,0,0,54.3384,116.5871,141.5992,2225.8408,0,0,1.1948,0.276,0.24,143.9509,0,0,2.1442,0.5848,1.6698,125.7339,-0.215936,0.1421
157.log,0,0,62.513,119.5295,141.5978,2226.2683,0,0,1.3646,0.2915,0.3124,146.1073,0,0,2.4151,0.5654,1.5802,125.7721,-0.222646,0.14401
158.log,0,0,69.8621,122.3215,141.7257,2226.7103,0,0,1.4692,0.3077,0.3986,147.954,0,0,2.6092,0.545,1.5068,125.3895,-0.229062,0.14593
159.log,0,0,76.4416,124.9629,141.9641,2227.1624,0,0,1.5252,0.3256,0.4975,149.4928,0,0,2.7539,0.5247,1.4526,124.5979,-0.23519,0.14784
160.log,0,0,82.3205,127.4565,142.2974,2227.6213,0,0,1.5405,0.347,0.6064,150.7253,0,0,2.856,0.5066,1.4191,123.4141,-0.241035,0.14941
161.log,0,0,87.6408,129.8239,142.7467,2228.0841,0,0,1.5185,0.3741,0.7227,151.6577,0,0,2.9135,0.4941,1.4073,121.8607,-0.2466,0.15131
162.log,0,3.2979,92.4506,132.0707,143.3161,2228.547,0,0.1777,1.4602,0.4107,0.8406,152.3021,0,0.4805,2.9195,0.4918,1.4147,119.9666,-0.251889,0.15317
163.log,0,5.4594,96.743,134.1886,143.9713,2229.0068,0,0.1621,1.3695,0.4615,0.95,152.6736,0,0.4677,2.8701,0.5063,1.4321,117.7656,-0.256902,0.15498
164.log,0,6.7385,100.613,136.197,144.6952,2229.4611,0,0.1487,1.2505,0.5311,1.0423,152.7906,0,0.4576,2.7637,0.5447,1.45,115.2971,-0.261641,0.15743
165.log,0,7.9226,104.1602,138.1233,145.5058,2229.907,0,0.1362,1.1061,0.6228,1.1107,152.6758,0,0.4478,2.5987,0.6137,1.4592,112.6059,-0.266109,0.15914
166.log,0,8.9314,107.3813,139.98,146.3689,2230.3406,0,0.1247,0.9441,0.7361,1.1466,152.3555,0,0.4385,2.3802,0.7167,1.4458,109.7408,-0.270306,0.16079
167.log,0,9.7167,110.2773,141.7631,147.2666,2230.7616,0,0.1143,0.7748,0.8688,1.1419,151.8572,0,0.4301,2.1199,0.8548,1.3941,106.7524,-0.274235,0.16238
168.log,0,10.4645,112.9001,143.4883,148.2369,2231.1712,0,0.1045,0.6061,1.0127,1.0983,151.2094,0,0.4217,1.8295,1.0203,1.3002,103.6925,-0.2779,0.16387
169.log,0,11.1887,115.2627,145.1792,149.2748,2231.5651,0,0.0954,0.4477,1.1512,1.0235,150.4433,0,0.4133,1.5258,1.1923,1.1695,100.6145,-0.28131,0.16529
170.log,0,11.7376,117.3475,146.8206,150.3332,2231.9331,0,0.0871,0.3109,1.2695,0.9229,149.5907,0,0.4058,1.2306,1.3497,1.0043,97.5719,-0.284481,0.16662
171.log,0,12.1854,119.1775,148.4301,151.3945,2232.2743,0,0.0795,0.2019,1.3479,0.8138,148.6824,0,0.3988,0.9603,1.4619,0.8255,94.6159,-0.287442,0.16785
172.log,1.0396,12.6396,120.7737,150.0263,152.4806,2232.5925,0.0357,0.0726,0.1238,1.3639,0.72,147.7495,0.3777,0.3922,0.7272,1.4916,0.6675,91.7956,-0.290235,0.16899
173.log,5.9464,12.9638,122.1248,151.5545,153.546,2232.8798,0.0373,0.0664,0.0776,1.3186,0.6443,146.8228,0.3763,0.3866,0.5412,1.4342,0.5355,89.1564,-0.292874,0.17001
174.log,8.0126,13.0932,123.2366,152.9534,154.543,2233.1364,0.0387,0.061,0.0592,1.2214,0.5884,145.9306,0.3751,0.382,0.4035,1.2983,0.4332,86.7376,-0.295194,0.17092
175.log,9.3,13.0621,124.1238,154.1897,155.4159,2233.369,0.0399,0.0563,0.0617,1.0774,0.5611,145.0985,0.3738,0.378,0.3085,1.0889,0.3758,84.5712,-0.296747,0.17171
176.log,10.2988,12.9958,124.8106,155.2973,156.21,2233.5645,0.0409,0.0524,0.0778,0.9123,0.5512,144.3539,0.3725,0.3749,0.2478,0.8438,0.3473,82.6898,-0.297836,0.1724
177.log,11.167,12.9533,125.3925,156.224,156.9304,2233.7245,0.0417,0.049,0.1005,0.7613,0.5387,143.7262,0.3717,0.3729,0.2126,0.6177,0.3156,81.1343,-0.299164,0.17295
178.log,12.0578,13.1108,125.8457,156.9737,157.5642,2233.8627,0.0422,0.0462,0.124,0.6333,0.5255,143.2368,0.3714,0.3719,0.1941,0.4275,0.2857,79.9053,-0.299789,0.17338
179.log,12.4305,12.9451,126.147,157.4754,157.9346,2233.9518,0.0426,0.0443,0.1436,0.5515,0.5011,142.8668,0.3707,0.3708,0.1862,0.3053,0.2402,78.9979,-0.299834,0.17369
180.log,12.6162,12.8017,126.3201,157.8177,158.0833,2233.9966,0.0428,0.043,0.1565,0.5067,0.4832,142.6573,0.3705,0.3705,0.1839,0.2371,0.2053,78.5264,-0.300785,0.17387
181.log,0,0,0,57.3338,173.9601,2221.1,0,0,0,0.2386,0.0112,62.9705,0,0,0,0.8978,1.6268,60.4138,0.009931,0.11752
182.log,0,0,11.891,53.1938,169.9765,2221.1108,0,0,0.0943,0.2183,0.0151,66.6416,0,0,0.3903,0.741,1.8313,64.717,-0.008187,0.11765
183.log,0,0,23.6481,49.4248,166.4507,2221.1535,0,0,0.0983,0.1971,0.0191,70.5912,0,0,0.4244,0.602,2.0142,69.1324,-0.025126,0.11791
184.log,0,0,31.4058,46.2347,163.2989,2221.2115,0,0,0.1093,0.1708,0.0227,74.7788,0,0,0.4616,0.4791,2.1726,73.6217,-0.041013,0.1183
185.log,0,0,36.094,45.2581,160.4796,2221.2926,0,0,0.1415,0.1257,0.0253,79.1625,0,0,0.4657,0.4103,2.3042,78.1463,-0.055958,0.11883
186.log,0,0,36.0111,48.9559,157.9724,2221.4082,0,0,0.1573,0.1003,0.0268,83.6997,0,0,0.3737,0.4582,2.4076,82.6666,-0.070059,0.1195
187.log,0,0,34.1854,54.5079,155.7454,2221.5416,0,0,0.1485,0.102,0.0271,88.3474,0,0,0.3002,0.5025,2.4807,87.1419,-0.083397,0.12028
188.log,0,0,32.2977,60.2235,153.7532,2221.6916,0,0,0.1374,0.1084,0.0263,93.0629,0,0,0.251,0.5325,2.5249,91.5325,-0.096038,0.12121
189.log,0,0,30.4772,65.818,151.9482,2221.876,0,0,0.1267,0.1164,0.0248,97.8055,0,0,0.2155,0.5538,2.5456,95.8005,-0.10804,0.12225
190.log,0,0,28.5841,71.2237,150.2925,2222.0907,0,0,0.1159,0.1256,0.0231,102.5376,0,0,0.1874,0.5683,2.547,99.9086,-0.119452,0.12341
191.log,0,0,26.7001,76.415,148.7781,2222.3324,0,0,0.105,0.1361,0.0218,107.2257,0,0,0.1656,0.5772,2.5303,103.8211,-0.13032,0.12468
192.log,0,0,25.1062,81.3856,147.4211,2222.6084,0,0,0.0942,0.1477,0.0216,111.8366,0,0,0.1512,0.5812,2.4966,107.5035,-0.140691,0.12666
193.log,0,0,24.0304,86.1352,146.2302,2222.9128,0,0,0.0841,0.1603,0.0233,116.3289,0,0,0.1442,0.5813,2.4451,110.9246,-0.150602,0.12812
194.log,0,0,23.546,90.656,145.1938,2223.2327,0,0,0.075,0.1739,0.0279,120.6589,0,0,0.1446,0.5782,2.3752,114.0565,-0.160086,0.12968
195.log,0,0,23.6337,94.9548,144.2966,2223.5669,0,0,0.0687,0.1884,0.0363,124.7899,0,0,0.1557,0.5723,2.2902,116.8706,-0.169167,0.13131
196.log,0,0,24.4473,99.0447,143.5323,2223.9202,0,0,0.0728,0.2034,0.0502,128.6929,0,0,0.1931,0.5639,2.1956,119.3363,-0.177865,0.13301
197.log,0,0,26.5844,102.9178,142.8939,2224.2881,0,0,0.1156,0.2188,0.0708,132.3429,0,0,0.31,0.5532,2.094,121.4261,-0.186199,0.13476
198.log,0,0,31.0216,106.5859,142.3839,2224.6665,0,0,0.2708,0.2344,0.0995,135.7168,0,0,0.6282,0.5409,1.9874,123.1187,-0.194188,0.13657
199.log,0,0,38.2566,110.0801,142.0207,2225.0552,0,0,0.5991,0.2499,0.1381,138.7943,0,0,1.2154,0.5275,1.8798,124.3988,-0.201849,0.13842
200.log,0,0,47.2182,113.4123,141.8073,2225.4557,0,0,0.9628,0.2652,0.1881,141.5623,0,0,1.8097,0.5132,1.7753,125.2573,-0.209196,0.14029
201.log,0,0,56.0985,116.5718,141.7241,2225.8699,0,0,1.2166,0.2801,0.2504,144.015,0,0,2.2039,0.4979,1.6772,125.6908,-0.216236,0.14219
202.log,0,0,64.1272,119.5651,141.7638,2226.299,0,0,1.3742,0.2949,0.3261,146.1535,0,0,2.4576,0.4815,1.5904,125.7,-0.222977,0.14411
203.log,0,0,71.3005,122.4113,141.9328,2226.7422,0,0,1.4699,0.3103,0.4161,147.9815,0,0,2.6395,0.4646,1.5204,125.2907,-0.229426,0.14603
204.log,0,0,77.7021,125.1106,142.2109,2227.1952,0,0,1.5186,0.3276,0.5189,149.5014,0,0,2.7747,0.4484,1.47,124.4733,-0.235588,0.14794
205.log,0,0,83.4219,127.666,142.5833,2227.6542,0,0,1.5275,0.3486,0.6315,150.7149,0,0,2.8683,0.4352,1.4404,123.2642,-0.241472,0.14984
206.log,0,0.8719,88.6131,130.0985,143.0735,2228.1165,0,0.195,1.4994,0.3759,0.751,151.6277,0,0.4933,2.9172,0.4285,1.4325,121.6865,-0.247082,0.1514
207.log,0,5.1236,93.323,132.4143,143.6877,2228.5783,0,0.1764,1.4354,0.4132,0.8712,152.252,0,0.4759,2.9141,0.4334,1.4432,119.7704,-0.252422,0.15326
208.log,0,6.737,97.5301,134.6035,144.3909,2229.0368,0,0.1611,1.3393,0.4655,0.9814,152.6038,0,0.4634,2.8548,0.4566,1.4626,117.5511,-0.257494,0.15507
209.log,0,7.7755,101.3121,136.6828,145.1625,2229.4898,0,0.1479,1.2157,0.5376,1.0724,152.7024,0,0.4536,2.7384,0.5053,1.4802,115.0686,-0.262301,0.15752
210.log,0,8.7417,104.7606,138.6758,146.0172,2229.9344,0,0.1357,1.0686,0.6323,1.1371,152.5714,0,0.4443,2.5646,0.586,1.486,112.3677,-0.266847,0.15922
211.log,0,9.575,107.8763,140.5905,146.917,2230.3666,0,0.1245,0.9063,0.749,1.1662,152.2377,0,0.4356,2.3402,0.7018,1.4649,109.4973,-0.271133,0.16088
212.log,0,10.228,110.6671,142.4159,147.843,2230.786,0,0.1142,0.7394,0.886,1.1512,151.7293,0,0.4277,2.0777,0.8542,1.4,106.5079,-0.27516,0.16245
213.log,0,10.8608,113.1882,144.1604,148.8333,2231.1941,0,0.1046,0.5757,1.0356,1.0936,151.0747,0,0.4198,1.7894,1.0358,1.2871,103.4512,-0.278927,0.16395
214.log,0,11.4757,115.4558,145.8422,149.8812,2231.5863,0,0.0956,0.4241,1.1804,1.0029,150.3055,0,0.4119,1.4915,1.2245,1.1334,100.3807,-0.282429,0.16536
215.log,0,11.9208,117.4563,147.4417,150.9364,2231.9525,0,0.0873,0.2945,1.3042,0.8874,149.453,0,0.4047,1.2041,1.3966,0.9455,97.3487,-0.28565,0.16668
216.log,0,12.2635,119.2135,148.9751,151.9744,2232.2918,0,0.0796,0.1921,1.3846,0.7685,148.5475,0,0.398,0.9423,1.5173,0.7509,94.4055,-0.288559,0.16791
217.log,3.7803,12.6036,120.7479,150.4616,153.0047,2232.6078,0.037,0.0725,0.1192,1.3981,0.6716,147.6201,0.3766,0.3915,0.7168,1.5472,0.5874,91.5988,-0.291104,0.16905
218.log,6.6876,12.8011,122.05,151.8502,153.9786,2232.8926,0.0385,0.0663,0.0762,1.3468,0.599,146.701,0.3754,0.3858,0.5363,1.4832,0.4597,88.9733,-0.293234,0.17006
219.log,8.3879,12.826,123.1331,153.1192,154.8771,2233.1466,0.0398,0.0608,0.0592,1.2423,0.5498,145.819,0.3741,0.3812,0.4013,1.3375,0.3681,86.5692,-0.294981,0.17097
220.log,9.6425,12.9006,124.0248,154.3421,155.7197,2233.3771,0.0408,0.0561,0.0622,1.0956,0.5263,145.0019,0.373,0.3775,0.307,1.1235,0.3179,84.4232,-0.296561,0.17175
221.log,10.5909,12.974,124.7559,155.4468,156.468,2233.574,0.0416,0.0521,0.0784,0.9311,0.5181,144.2761,0.3722,0.3747,0.2467,0.8775,0.2936,82.571,-0.298015,0.17242
222.log,11.5392,13.105,125.384,156.4092,157.1557,2233.7347,0.0422,0.0487,0.1011,0.773,0.5152,143.6692,0.3718,0.3731,0.2116,0.638,0.279,81.0442,-0.299767,0.17298
223.log,12.1728,13.0992,125.7994,157.0674,157.6515,2233.867,0.0426,0.0461,0.1244,0.6379,0.5116,143.1872,0.3712,0.3717,0.1934,0.4352,0.2659,79.8263,-0.300021,0.1734
224.log,12.504,12.9597,126.1288,157.5604,157.9969,2233.9565,0.0428,0.0442,0.1439,0.5499,0.4968,142.8347,0.3706,0.3707,0.1858,0.3024,0.2347,78.9512,-0.299812,0.1737
225.log,12.6399,12.8086,126.3094,157.86,158.1048,2233.9989,0.0428,0.043,0.1566,0.5045,0.4824,142.6412,0.3705,0.3704,0.1837,0.2338,0.2045,78.5025,-0.300812,0.17387
226.log,0,0,0,61.142,174.6094,2221.1404,0,0,0,0.2534,0.0098,62.9551,0,0,0,1.0321,1.5446,60.613,0.010457,0.11763
227.log,0,0,7.7989,56.6986,170.4679,2221.1455,0,0,0.0893,0.2333,0.013,66.6587,0,0,0.3743,0.8547,1.7561,64.9366,-0.008038,0.11776
228.log,0,0,22.4665,52.5423,166.8308,2221.1822,0,0,0.092,0.2131,0.0166,70.6386,0,0,0.4022,0.6981,1.945,69.3682,-0.025286,0.11802
229.log,0,0,31.3057,48.5909,163.5872,2221.2352,0,0,0.0977,0.1917,0.0201,74.8534,0,0,0.4328,0.5573,2.1098,73.8686,-0.041422,0.11841
230.log,0,0,37.9948,45.5065,160.6801,2221.3127,0,0,0.1178,0.1581,0.0228,79.2612,0,0,0.4666,0.4341,2.2486,78.3984,-0.056566,0.11893
231.log,0,0,39.2549,47.5477,158.09,2221.4277,0,0,0.1609,0.1046,0.0244,83.8198,0,0,0.4007,0.4326,2.3597,82.9184,-0.070824,0.1196
232.log,0,0,36.9101,53.2927,155.7989,2221.5631,0,0,0.1526,0.1055,0.0249,88.487,0,0,0.3162,0.4681,2.4398,87.3893,-0.084286,0.12039
233.log,0,0,34.6548,59.1776,153.7671,2221.7163,0,0,0.1407,0.1126,0.0243,93.2197,0,0,0.2621,0.4872,2.4892,91.772,-0.09703,0.12131
234.log,0,0,32.6962,64.8791,151.9434,2221.9033,0,0,0.1295,0.1213,0.0231,97.9758,0,0,0.2242,0.4988,2.5137,96.029,-0.109116,0.12234
235.log,0,0,30.7648,70.3588,150.277,2222.1187,0,0,0.1185,0.1311,0.0216,102.716,0,0,0.1944,0.505,2.5184,100.123,-0.120596,0.12351
236.log,0,0,28.8069,75.6068,148.7514,2222.3587,0,0,0.1072,0.142,0.0205,107.4056,0,0,0.1704,0.5067,2.5055,104.017,-0.13152,0.12479
237.log,0,0,27.0174,80.627,147.3809,2222.6325,0,0,0.0958,0.154,0.0206,112.0124,0,0,0.1537,0.5049,2.476,107.6767,-0.141934,0.12617
238.log,0,0,25.659,85.4261,146.1782,2222.9359,0,0,0.0848,0.1669,0.0226,116.4977,0,0,0.1447,0.5003,2.4288,111.0729,-0.15188,0.12824
239.log,0,0,24.938,90.0033,145.1378,2223.2558,0,0,0.0751,0.1806,0.0276,120.8183,0,0,0.144,0.4935,2.3627,114.1791,-0.161393,0.12979
240.log,0,0,24.898,94.3673,144.2463,2223.5902,0,0,0.0684,0.1951,0.0366,124.937,0,0,0.155,0.485,2.2806,116.9671,-0.1705,0.13142
241.log,0,0,25.6541,98.5271,143.492,2223.9434,0,0,0.0731,0.2101,0.051,128.8249,0,0,0.1954,0.475,2.1883,119.4064,-0.179218,0.13312
242.log,0,0,27.8356,102.4695,142.8638,2224.3112,0,0,0.122,0.2254,0.0725,132.4578,0,0,0.3286,0.4637,2.089,121.4683,-0.187567,0.13488
243.log,0,0,32.4921,106.2059,142.3646,2224.6897,0,0,0.298,0.2408,0.1023,135.8139,0,0,0.6914,0.4515,1.9847,123.1306,-0.195567,0.13667
244.log,0,0,39.9765,109.7681,142.0151,2225.0798,0,0,0.6435,0.2561,0.1424,138.8757,0,0,1.3111,0.439,1.8794,124.3792,-0.203233,0.13852
245.log,0,0,48.9624,113.1698,141.8192,2225.4835,0,0,0.9946,0.2711,0.1944,141.6317,0,0,1.8839,0.4263,1.7772,125.2072,-0.210581,0.1404
246.log,0,0,57.7319,116.4029,141.7575,2225.9016,0,0,1.233,0.2857,0.2592,144.0754,0,0,2.2544,0.4134,1.6817,125.6132,-0.217618,0.14229
247.log,0,0,65.6422,119.476,141.8223,2226.334,0,0,1.3812,0.3001,0.3379,146.2037,0,0,2.4956,0.4001,1.5977,125.5986,-0.224351,0.1442
248.log,0,0,72.6997,122.408,142.0198,2226.7785,0,0,1.4698,0.3151,0.4314,148.017,0,0,2.669,0.387,1.531,125.1669,-0.230787,0.14612
249.log,0,0,78.9757,125.1969,142.3301,2227.2308,0,0,1.5118,0.332,0.5381,149.5179,0,0,2.7959,0.3751,1.4846,124.3273,-0.236931,0.14803
250.log,0,0,84.5644,127.8429,142.7384,2227.6881,0,0,1.514,0.3527,0.6547,150.7104,0,0,2.8805,0.3669,1.4594,123.0959,-0.242788,0.14993
251.log,0,3.6423,89.6333,130.3671,143.2688,2228.148,0,0.1931,1.4793,0.3796,0.7783,151.6015,0,0.4876,2.9198,0.366,1.4563,121.4967,-0.248361,0.15149
252.log,0,6.2102,94.2289,132.7731,143.9264,2228.6077,0,0.1749,1.4088,0.4168,0.9022,152.2039,0,0.4708,2.9063,0.3776,1.4716,119.5611,-0.253651,0.15335
253.log,0,7.5699,98.3216,135.0483,144.6735,2229.0643,0,0.1599,1.3071,0.4691,1.0147,152.5345,0,0.4587,2.8365,0.4086,1.4942,117.3254,-0.258659,0.15516
254.log,0,8.4427,101.9827,137.2049,145.4868,2229.5156,0,0.1471,1.1796,0.5416,1.1057,152.6135,0,0.4493,2.7104,0.4664,1.5124,114.8297,-0.263384,0.1576
255.log,0,9.2572,105.3057,139.2609,146.3799,2229.9587,0,0.1351,1.0308,0.6374,1.1672,152.4654,0,0.4404,2.529,0.5577,1.5147,112.1196,-0.267826,0.15931
256.log,0,9.9718,108.2996,141.2189,147.3137,2230.3892,0,0.1241,0.8695,0.7567,1.1891,152.1174,0,0.4321,2.3003,0.6862,1.4845,109.2436,-0.271982,0.16095
257.log,0,10.5261,110.9762,143.0602,148.2684,2230.8067,0,0.114,0.7063,0.8984,1.1623,151.5984,0,0.4245,2.0376,0.8544,1.4037,106.253,-0.275851,0.16252
258.log,0,11.0603,113.3923,144.7887,149.2831,2231.2128,0,0.1045,0.5483,1.0545,1.0893,150.9373,0,0.4171,1.7528,1.054,1.269,103.1994,-0.279429,0.16402
259.log,0,11.571,115.566,146.4211,150.349,2231.6031,0,0.0956,0.4034,1.2051,0.9833,150.1653,0,0.4096,1.4612,1.2586,1.0929,100.1358,-0.282717,0.16543
260.log,0,11.9161,117.4882,147.9428,151.4136,2231.9677,0,0.0873,0.2806,1.3305,0.8574,149.3134,0,0.4028,1.1816,1.4397,0.889,97.114,-0.285714,0.16675
261.log,0,12.1707,119.1861,149.3828,152.4504,2232.3056,0,0.0797,0.1839,1.4065,0.7359,148.4121,0,0.3965,0.9272,1.5586,0.69,94.184,-0.288429,0.16797
262.log,5.092,12.4553,120.6825,150.7806,153.4714,2232.6204,0.038,0.0727,0.115,1.412,0.6425,147.492,0.3752,0.3905,0.7074,1.579,0.5319,91.3934,-0.290881,0.16909
263.log,7.4378,12.6632,121.9685,152.1046,154.4372,2232.9039,0.0394,0.0664,0.0745,1.3523,0.5763,146.5834,0.3742,0.3852,0.5306,1.5028,0.4149,88.7871,-0.293095,0.17011
264.log,8.966,12.7687,123.0549,153.3315,155.3228,2233.1568,0.0406,0.0607,0.0589,1.2408,0.5339,145.7148,0.3733,0.381,0.398,1.3455,0.3352,86.4054,-0.295073,0.171
265.log,10.0696,12.8544,123.9695,154.4801,156.0981,2233.388,0.0416,0.056,0.0626,1.0911,0.5148,144.9125,0.3725,0.3774,0.3053,1.1248,0.2939,84.2857,-0.296775,0.17179
266.log,10.9868,12.9654,124.7404,155.5542,156.7744,2233.5865,0.0422,0.052,0.0789,0.927,0.5084,144.2041,0.3719,0.3747,0.2456,0.8771,0.2747,82.4612,-0.298464,0.17245
267.log,11.8179,13.1616,125.3564,156.5018,157.3765,2233.7433,0.0426,0.0485,0.1015,0.7717,0.5047,143.6124,0.3717,0.3731,0.2107,0.6404,0.2611,80.9492,-0.299761,0.17301
268.log,12.2835,13.0733,125.7581,157.1352,157.7661,2233.8713,0.0429,0.0459,0.1248,0.6377,0.5028,143.1373,0.371,0.3716,0.1928,0.4367,0.2525,79.7461,-0.300475,0.17342
269.log,12.5775,12.9677,126.1115,157.6307,158.0711,2233.9608,0.043,0.0441,0.1441,0.5477,0.4931,142.8034,0.3705,0.3706,0.1855,0.299,0.2298,78.9066,-0.299816,0.17371
270.log,12.6646,12.8133,126.2991,157.8977,158.129,2234.0011,0.0429,0.043,0.1567,0.5024,0.4815,142.6254,0.3705,0.3704,0.1835,0.2305,0.2036,78.4795,-0.300832,0.17388
271.log,0,0,0,63.7232,175.0624,2221.1626,0,0,0,0.2631,0.0089,62.9702,0,0,0,1.1344,1.4812,60.8097,0.011523,0.11772
272.log,0,0,0,59.0404,170.7846,2221.1633,0,0,0,0.2429,0.0116,66.6996,0,0,0,0.941,1.6983,65.1501,-0.007247,0.11785
273.log,0,0,20.7416,54.6277,167.0495,2221.1968,0,0,0.0891,0.2228,0.0149,70.7033,0,0,0.386,0.77,1.8929,69.5926,-0.024718,0.1181
274.log,0,0,30.3859,50.3206,163.7307,2221.2482,0,0,0.0932,0.2027,0.0182,74.9398,0,0,0.4091,0.6179,2.0628,74.0982,-0.041032,0.1185
275.log,0,0,38.0841,46.3023,160.7607,2221.3262,0,0,0.1016,0.1808,0.0208,79.3672,0,0,0.4342,0.485,2.2066,78.6276,-0.056317,0.11902
276.log,0,0,41.6147,46.0096,158.115,2221.4435,0,0,0.1645,0.1074,0.0226,83.9436,0,0,0.4183,0.4165,2.3225,83.1426,-0.070685,0.11968
277.log,0,0,38.8174,52.0976,155.778,2221.5824,0,0,0.1561,0.1084,0.0232,88.6266,0,0,0.3284,0.4423,2.407,87.6053,-0.084235,0.12047
278.log,0,0,36.2973,58.1646,153.7159,2221.7391,0,0,0.1434,0.1166,0.0228,93.3725,0,0,0.2716,0.4516,2.4603,91.9777,-0.097047,0.12139
279.log,0,0,34.2143,63.969,151.8795,2221.9286,0,0,0.132,0.1259,0.0216,98.1386,0,0,0.232,0.4549,2.4875,96.2228,-0.109187,0.12243
280.log,0,0,32.2069,69.5092,150.2091,2222.1458,0,0,0.1208,0.1363,0.0203,102.8851,0,0,0.2008,0.454,2.4942,100.3034,-0.120709,0.12359
281.log,0,0,30.1274,74.788,148.6771,2222.3864,0,0,0.1091,0.1477,0.0194,107.5764,0,0,0.1748,0.4496,2.4836,104.1811,-0.131663,0.12487
282.log,0,0,28.1483,79.8187,147.2936,2222.6589,0,0,0.097,0.16,0.0197,112.1783,0,0,0.1557,0.4426,2.4566,107.8208,-0.142097,0.12625
283.log,0,0,26.5748,84.6196,146.0726,2222.9604,0,0,0.0853,0.1732,0.022,116.6538,0,0,0.145,0.4337,2.4124,111.1924,-0.152057,0.12832
284.log,0,0,25.6925,89.2022,145.0154,2223.2793,0,0,0.075,0.1871,0.0274,120.9616,0,0,0.1435,0.4237,2.3494,114.2689,-0.161578,0.12988
285.log,0,0,25.6045,93.5841,144.1177,2223.6125,0,0,0.0681,0.2015,0.0367,125.0646,0,0,0.1548,0.4128,2.27,117.0247,-0.17069,0.13151
286.log,0,0,26.3848,97.779,143.3707,2223.9642,0,0,0.0732,0.2165,0.0516,128.9338,0,0,0.1972,0.4013,2.1797,119.4324,-0.179412,0.13321
287.log,0,0,28.6004,101.7742,142.7582,2224.3307,0,0,0.1254,0.2317,0.0735,132.5472,0,0,0.3408,0.3892,2.082,121.4655,-0.187763,0.13497
288.log,0,0,33.3899,105.5784,142.2757,2224.7097,0,0,0.3197,0.2469,0.1042,135.8862,0,0,0.7445,0.377,1.9794,123.1026,-0.195758,0.13678
289.log,0,0,41.1578,109.2194,141.9393,2225.1029,0,0,0.6861,0.2621,0.1455,138.936,0,0,1.405,0.365,1.8762,124.3285,-0.203416,0.13862
290.log,0,0,50.2728,112.7075,141.7528,2225.5112,0,0,1.0275,0.2771,0.1992,141.6847,0,0,1.9607,0.3534,1.7764,125.1337,-0.21075,0.1405
291.log,0,0,59.0149,116.0355,141.6999,2225.9338,0,0,1.2512,0.2916,0.2661,144.1215,0,0,2.308,0.3422,1.6835,125.5145,-0.217772,0.1424
292.log,0,0,66.8675,119.212,141.7763,2226.3684,0,0,1.3898,0.3062,0.3474,146.2384,0,0,2.5363,0.3314,1.6026,125.4724,-0.22449,0.1443
293.log,0,0,73.8613,122.2533,141.9911,2226.8123,0,0,1.4709,0.3212,0.444,148.0341,0,0,2.7006,0.3213,1.5395,125.0136,-0.230909,0.14621
294.log,0,0,80.0497,125.1533,142.3242,2227.2624,0,0,1.5059,0.3381,0.5541,149.5134,0,0,2.8183,0.3132,1.4973,124.1495,-0.237034,0.14812
295.log,0,0,85.5292,127.9103,142.7582,2227.7167,0,0,1.5011,0.3583,0.6746,150.6837,0,0,2.8929,0.309,1.4768,122.8971,-0.242871,0.15002
296.log,0,4.7344,90.4851,130.5442,143.316,2228.1738,0,0.1902,1.4597,0.3841,0.8026,151.5537,0,0.4801,2.9219,0.3123,1.4791,121.2807,-0.248423,0.15189
297.log,0,6.8452,94.9704,133.0584,144.0021,2228.6313,0,0.1729,1.3831,0.4192,0.9311,152.1369,0,0.4646,2.8978,0.328,1.5004,119.3314,-0.253693,0.15343
298.log,0,8.0528,98.954,135.4364,144.7796,2229.0867,0,0.1586,1.2766,0.4688,1.0479,152.4506,0,0.4535,2.8178,0.3634,1.5282,117.0851,-0.258682,0.15524
299.log,0,8.822,102.5076,137.6851,145.6274,2229.5375,0,0.1461,1.1458,0.5385,1.1416,152.515,0,0.4449,2.6828,0.4262,1.5496,114.5818,-0.263391,0.15768
300.log,0,9.5557,105.7299,139.817,146.5611,2229.9802,0,0.1345,0.9958,0.6325,1.2027,152.3544,0,0.4366,2.4947,0.5245,1.551,111.8665,-0.267823,0.15939
301.log,0,10.2141,108.6329,141.8273,147.5423,2230.41,0,0.1237,0.8355,0.7527,1.2194,151.9968,0,0.4289,2.2621,0.6635,1.5135,108.9891,-0.271978,0.16103
302.log,0,10.7231,111.2275,143.6923,148.5505,2230.826,0,0.1138,0.6753,0.8997,1.1811,151.4704,0,0.4219,1.9986,0.8482,1.416,106.0004,-0.275859,0.16261
