log_filename,Cu-C length,C-O length,freq1,freq2,freq3,freq4,freq5,freq6,IR1,IR2,IR3,IR4,IR5,IR6,raman1,raman2,raman3,raman4,raman5,raman6,adsorp_energy,C_NPA_charge,O_NPA_charge,CO_NPA_charge
122.log,2.880515,1.12768,0,0.0,57.7547,68.1888,76.745,2209.5144,0,0.0,0.2125,0.2233,0.3587,114.5946,0,0.0,0.0488,0.0547,0.1549,35.9016,-0.161891,0.27503,-0.23371,0.04132
123.log,2.880515,1.12768,0,0.0,59.61,69.1276,76.7733,2209.7119,0,0.0,0.1849,0.2411,0.3786,115.5529,0,0.0,0.0373,0.0552,0.1378,35.5109,-0.16158,0.27557,-0.23373,0.04184
124.log,2.880515,1.12768,0,0.0,61.2908,70.0056,76.8737,2209.9017,0,0.0,0.1537,0.2612,0.3941,116.3651,0,0.0,0.0288,0.0559,0.1231,35.0706,-0.161268,0.27608,-0.23376,0.04232
125.log,2.880515,1.12768,0,0.0,62.7385,70.8265,77.0085,2210.0861,0,0.0,0.1226,0.2827,0.402,117.0448,0,0.0,0.0228,0.0567,0.1105,34.5955,-0.160961,0.27655,-0.23377,0.04278
126.log,2.880515,1.12768,0,0.0,63.9629,71.6082,77.1458,2210.2657,0,0.0,0.0946,0.3035,0.402,117.6054,0,0.0,0.0186,0.0573,0.1,34.1005,-0.160665,0.27699,-0.23379,0.0432
127.log,2.880515,1.12768,0,0.0,64.9993,72.3649,77.3038,2210.4347,0,0.0,0.0722,0.3201,0.3963,118.0608,0,0.0,0.0159,0.0577,0.0916,33.6004,-0.160383,0.2774,-0.23379,0.04361
128.log,2.880515,1.12768,0,0.0,65.8357,73.0835,77.4583,2210.5833,0,0.0,0.0588,0.3296,0.385,118.4254,0,0.0,0.0142,0.058,0.0849,33.1098,-0.160119,0.27776,-0.2338,0.04396
129.log,2.880516,1.127679,0,0.0,66.4678,73.7374,77.566,2210.7129,0,0.0,0.0552,0.3319,0.3683,118.7129,0,0.0,0.0131,0.0583,0.0795,32.6424,-0.159867,0.27809,-0.2338,0.04429
130.log,2.880515,1.12768,0,0.0,66.9169,74.336,77.6417,2210.8332,0,0.0,0.0594,0.3271,0.3501,118.9368,0,0.0,0.0124,0.0587,0.0754,32.2106,-0.159616,0.27837,-0.2338,0.04457
131.log,2.880515,1.12768,0,0.0,67.1881,74.8905,77.6335,2210.9383,0,0.0,0.0687,0.3175,0.3317,119.1103,0,0.0,0.0121,0.0594,0.0724,31.8254,-0.159374,0.27861,-0.2338,0.04481
132.log,2.880515,1.12768,0,0.0,67.362,75.4763,77.6543,2211.0179,0,0.0,0.0801,0.3062,0.3137,119.2406,0,0.0,0.0119,0.0601,0.0695,31.497,-0.15922,0.27881,-0.23381,0.045
133.log,2.880515,1.127679,0,0.0,67.7339,76.0381,77.6847,2211.0941,0,0.0,0.0916,0.2954,0.2978,119.3136,0,0.0,0.0116,0.0604,0.0668,31.2359,-0.159094,0.27896,-0.2338,0.04516
134.log,2.880515,1.12768,0,0.0,67.702,76.0922,77.3069,2211.1413,0,0.0,0.1012,0.2869,0.2854,119.3991,0,0.0,0.0116,0.061,0.0649,31.0586,-0.15875,0.27907,-0.2338,0.04527
135.log,2.880515,1.12768,0,0.0,68.0951,76.6055,77.2607,2211.1747,0,0.0,0.1074,0.2807,0.2776,119.4012,0,0.0,0.0114,0.0611,0.0625,30.9386,-0.15875,0.27914,-0.2338,0.04534
136.log,2.880516,1.127681,0,0.0,14.3838,48.1866,107.3482,2206.0171,0,0.0,0.0103,0.2731,0.026,30.3299,0,0.0,0.209,0.5311,0.0582,10.9691,-0.108668,0.25626,-0.22738,0.02888
137.log,2.880515,1.127679,0,0.0,17.8048,46.5273,104.1349,2205.9462,0,0.0,0.0106,0.2593,0.0217,32.0551,0,0.0,0.2108,0.5728,0.0756,11.7795,-0.115269,0.25641,-0.2276,0.02881
138.log,2.880515,1.12768,0,0.0,20.6817,45.0931,101.165,2205.8992,0,0.0,0.0117,0.2433,0.0193,34.0653,0,0.0,0.2114,0.6045,0.0984,12.6863,-0.121252,0.25663,-0.22784,0.02879
139.log,2.880515,1.12768,0,0.0,23.1646,43.6697,98.4417,2205.8636,0,0.0,0.0139,0.2238,0.0188,36.3441,0,0.0,0.2129,0.6187,0.1268,13.6821,-0.126665,0.2569,-0.2281,0.0288
140.log,2.880514,1.12768,0,0.0,25.3806,42.3031,95.9627,2205.8357,0,0.0,0.0173,0.2018,0.0197,38.8711,0,0.0,0.2164,0.6157,0.1598,14.7581,-0.131553,0.25724,-0.22837,0.02887
141.log,2.880515,1.12768,0,0.0,27.4542,41.2879,93.7052,2205.8279,0,0.0,0.0221,0.1806,0.0214,41.6238,0,0.0,0.223,0.607,0.1952,15.9055,-0.135959,0.25763,-0.22866,0.02897
142.log,2.880515,1.127681,0,0.0,29.3963,40.5158,91.6543,2205.8316,0,0.0,0.0285,0.1603,0.0235,44.5763,0,0.0,0.2348,0.5934,0.2309,17.115,-0.139917,0.25807,-0.22896,0.02911
143.log,2.880515,1.12768,0,0.0,31.1084,39.6176,89.8,2205.8361,0,0.0,0.0391,0.1367,0.0256,47.7019,0,0.0,0.2608,0.5582,0.2656,18.3779,-0.143457,0.25855,-0.22927,0.02928
144.log,2.880515,1.12768,0,0.0,32.4432,38.7197,88.1342,2205.8542,0,0.0,0.0595,0.1048,0.0279,50.9737,0,0.0,0.3239,0.4779,0.3009,19.6841,-0.146606,0.25909,-0.22958,0.02951
145.log,2.880515,1.12768,0,0.0,33.1379,38.3101,86.6466,2205.8918,0,0.0,0.0931,0.0621,0.0304,54.3656,0,0.0,0.4482,0.3321,0.3371,21.0215,-0.14939,0.25966,-0.22988,0.02978
146.log,2.880515,1.12768,0,0.0,32.7173,38.7886,85.3216,2205.9407,0,0.0,0.1176,0.0306,0.033,57.8538,0,0.0,0.5553,0.1952,0.3717,22.3779,-0.151836,0.26027,-0.23019,0.03008
147.log,2.880514,1.12768,0,0.0,31.1125,39.9798,84.1502,2206.0016,0,0.0,0.1183,0.0243,0.0356,61.4176,0,0.0,0.5659,0.1413,0.4028,23.7391,-0.15397,0.26091,-0.23049,0.03042
148.log,2.880515,1.127681,0,0.0,28.5645,41.4731,83.1264,2206.0841,0,0.0,0.1106,0.0277,0.0383,65.0326,0,0.0,0.5268,0.1238,0.4295,25.0871,-0.155819,0.26158,-0.23078,0.0308
149.log,2.880515,1.12768,0,0.0,25.4862,43.0694,82.2321,2206.1905,0,0.0,0.1023,0.0336,0.0414,68.6685,0,0.0,0.4722,0.1151,0.4499,26.4075,-0.157413,0.26228,-0.23106,0.03122
150.log,2.880515,1.127679,0,0.0,22.6841,44.7031,81.4484,2206.3172,0,0.0,0.0966,0.0405,0.045,72.2965,0,0.0,0.423,0.1083,0.4622,27.6908,-0.158779,0.26299,-0.23133,0.03166
151.log,2.880514,1.12768,0,0.0,20.7971,46.3525,80.7709,2206.458,0,0.0,0.0964,0.0481,0.0495,75.8919,0,0.0,0.3945,0.102,0.4678,28.928,-0.159942,0.26373,-0.23159,0.03214
152.log,2.880515,1.127679,0,0.0,19.8024,47.9732,80.1956,2206.6075,0,0.0,0.1042,0.0563,0.0555,79.4295,0,0.0,0.3922,0.096,0.4684,30.1067,-0.160918,0.26447,-0.23184,0.03263
153.log,2.880516,1.12768,0,0.0,19.1107,49.5201,79.7003,2206.7617,0,0.0,0.123,0.0648,0.0633,82.8823,0,0.0,0.4157,0.09,0.4638,31.2143,-0.161722,0.26523,-0.23207,0.03316
154.log,2.880515,1.12768,0,0.0,18.733,51.0189,79.2778,2206.915,0,0.0,0.1635,0.0737,0.073,86.2266,0,0.0,0.4873,0.084,0.4544,32.2397,-0.162365,0.26599,-0.23228,0.03371
155.log,2.880515,1.12768,0,0.0,19.8551,52.504,78.9184,2207.073,0,0.0,0.2305,0.0831,0.085,89.4429,0,0.0,0.6087,0.0784,0.4407,33.1735,-0.16286,0.26675,-0.23248,0.03427
156.log,2.880515,1.127679,0,0.0,23.2311,53.9928,78.5895,2207.2482,0,0.0,0.2605,0.0929,0.0989,92.5143,0,0.0,0.6044,0.0733,0.422,34.0083,-0.16322,0.26752,-0.23266,0.03486
157.log,2.880515,1.12768,0,0.0,27.2294,55.4838,78.2622,2207.4425,0,0.0,0.2594,0.1034,0.1144,95.4267,0,0.0,0.5095,0.0687,0.3987,34.7372,-0.163461,0.26828,-0.23283,0.03545
158.log,2.880516,1.12768,0,0.0,31.1647,56.9769,77.9472,2207.6443,0,0.0,0.2599,0.1143,0.1317,98.1689,0,0.0,0.4195,0.0647,0.3729,35.3538,-0.163599,0.26903,-0.23298,0.03605
159.log,2.880515,1.12768,0,0.0,35.099,58.4418,77.6688,2207.8445,0,0.0,0.2654,0.1255,0.1515,100.7316,0,0.0,0.3451,0.0613,0.3468,35.8546,-0.163649,0.26977,-0.23311,0.03666
160.log,2.880515,1.12768,0,0.0,38.8729,59.8281,77.4213,2208.0447,0,0.0,0.2721,0.1368,0.1735,103.1074,0,0.0,0.2824,0.0582,0.3204,36.2396,-0.163625,0.2705,-0.23323,0.03727
161.log,2.880516,1.12768,0,0.0,42.3898,61.1477,77.2161,2208.2418,0,0.0,0.2771,0.1481,0.1979,105.291,0,0.0,0.2283,0.0556,0.2941,36.5083,-0.163535,0.27121,-0.23334,0.03787
162.log,2.880515,1.12768,0,0.0,45.5733,62.4312,77.0581,2208.438,0,0.0,0.2782,0.1592,0.2241,107.2833,0,0.0,0.1819,0.0536,0.2681,36.6607,-0.163388,0.27191,-0.23343,0.03848
163.log,2.880516,1.12768,0,0.0,48.4095,63.6867,76.9429,2208.6463,0,0.0,0.2747,0.1703,0.2514,109.0927,0,0.0,0.1429,0.0523,0.2426,36.7003,-0.163191,0.27259,-0.23351,0.03908
164.log,2.880515,1.127681,0,0.0,51.0101,64.9087,76.8752,2208.8703,0,0.0,0.2662,0.1818,0.2798,110.7272,0,0.0,0.1107,0.0517,0.2182,36.634,-0.162953,0.27324,-0.23357,0.03967
165.log,2.880515,1.127681,0,0.0,53.4632,66.0869,76.8621,2209.097,0,0.0,0.252,0.1944,0.3091,112.1866,0,0.0,0.0846,0.0518,0.1955,36.4698,-0.162682,0.27387,-0.23363,0.04024
166.log,2.880515,1.12768,0,0.0,55.7451,67.2006,76.8728,2209.3127,0,0.0,0.232,0.2086,0.3374,113.4712,0,0.0,0.0642,0.0522,0.1745,36.217,-0.162387,0.27447,-0.23367,0.0408
167.log,2.880515,1.12768,0,0.0,57.7875,68.2179,76.8619,2209.5184,0,0.0,0.2077,0.2246,0.3618,114.5872,0,0.0,0.0489,0.0528,0.1553,35.8879,-0.162075,0.27504,-0.23371,0.04133
168.log,2.880515,1.12768,0,0.0,59.6402,69.1486,76.8839,2209.7154,0,0.0,0.1797,0.2422,0.3823,115.545,0,0.0,0.0374,0.0536,0.1383,35.4959,-0.161751,0.27558,-0.23374,0.04184
169.log,2.880515,1.12768,0,0.0,61.3057,70.0206,76.9764,2209.9046,0,0.0,0.1485,0.2617,0.3984,116.3571,0,0.0,0.029,0.0545,0.1237,35.0549,-0.161422,0.27609,-0.23376,0.04233
170.log,2.880515,1.12768,0,0.0,62.7229,70.8369,77.0998,2210.0882,0,0.0,0.1179,0.2821,0.4069,117.0372,0,0.0,0.023,0.0555,0.1112,34.5793,-0.161094,0.27657,-0.23378,0.04279
171.log,2.880515,1.12768,0,0.0,63.9043,71.6122,77.2187,2210.2668,0,0.0,0.0909,0.3013,0.4074,117.5988,0,0.0,0.0189,0.0564,0.1008,34.0842,-0.160769,0.277,-0.23379,0.04321
172.log,2.880515,1.12768,0,0.0,64.8893,72.3588,77.348,2210.4346,0,0.0,0.0701,0.3162,0.402,118.0559,0,0.0,0.0161,0.057,0.0924,33.5845,-0.160452,0.27741,-0.2338,0.04361
173.log,2.880516,1.12768,0,0.0,65.6726,73.0627,77.4578,2210.5818,0,0.0,0.0581,0.3246,0.3903,118.423,0,0.0,0.0143,0.0576,0.0858,33.0948,-0.160147,0.27777,-0.2338,0.04397
174.log,2.880515,1.12768,0,0.0,66.2641,73.7092,77.5152,2210.7102,0,0.0,0.0553,0.3271,0.3727,118.7138,0,0.0,0.0131,0.0582,0.0804,32.6287,-0.15986,0.27809,-0.2338,0.04429
175.log,2.880515,1.12768,0,0.0,66.7116,74.347,77.5977,2210.83,0,0.0,0.0596,0.3232,0.3534,118.9403,0,0.0,0.0124,0.0588,0.0762,32.1986,-0.159611,0.27837,-0.23381,0.04456
176.log,2.880514,1.12768,0,0.0,67.0446,75.0036,77.7058,2210.9364,0,0.0,0.0688,0.3139,0.3347,119.1125,0,0.0,0.0121,0.0594,0.0729,31.8157,-0.159419,0.27861,-0.23381,0.0448
177.log,2.880514,1.12768,0,0.0,67.3498,75.5364,77.6628,2211.0207,0,0.0,0.0801,0.3046,0.3149,119.2327,0,0.0,0.0117,0.0601,0.0697,31.4903,-0.159224,0.27881,-0.2338,0.04501
178.log,2.880515,1.12768,0,0.0,67.8071,76.2012,77.8172,2211.0984,0,0.0,0.0916,0.2932,0.2992,119.3058,0,0.0,0.0113,0.0599,0.0665,31.2331,-0.159128,0.27896,-0.2338,0.04516
179.log,2.880515,1.12768,0,0.0,67.6428,76.2138,77.4078,2211.1396,0,0.0,0.1007,0.286,0.2864,119.4122,0,0.0,0.0114,0.0611,0.0651,31.0567,-0.158821,0.27907,-0.2338,0.04527
180.log,2.880515,1.12768,0,0.0,68.0968,76.717,77.3818,2211.1755,0,0.0,0.1072,0.2804,0.2779,119.3979,0,0.0,0.0113,0.061,0.0624,30.936,-0.158851,0.27914,-0.2338,0.04534
181.log,2.880515,1.12768,0,0.0,17.2806,47.2387,107.1301,2205.9908,0,0.0,0.0082,0.2746,0.0264,30.3908,0,0.0,0.2062,0.538,0.06,11.0113,-0.10923,0.25627,-0.22737,0.0289
182.log,2.880516,1.127679,0,0.0,20.2913,45.8054,103.9876,2205.9178,0,0.0,0.0086,0.2619,0.0219,32.1168,0,0.0,0.2064,0.5835,0.0772,11.833,-0.115783,0.25642,-0.22759,0.02883
183.log,2.880514,1.12768,0,0.0,22.8947,44.4756,101.0552,2205.8698,0,0.0,0.0098,0.2464,0.0195,34.1285,0,0.0,0.2063,0.6177,0.0998,12.7496,-0.121723,0.25664,-0.22784,0.0288
184.log,2.880516,1.127679,0,0.0,25.1469,42.999,98.3355,2205.8336,0,0.0,0.0124,0.2265,0.019,36.4094,0,0.0,0.208,0.6315,0.1287,13.7537,-0.127095,0.25692,-0.2281,0.02882
185.log,2.880515,1.12768,0,0.0,27.1268,41.496,95.8355,2205.8059,0,0.0,0.0168,0.2032,0.02,38.9384,0,0.0,0.2134,0.6243,0.1626,14.8379,-0.131946,0.25725,-0.22838,0.02887
186.log,2.880515,1.12768,0,0.0,28.9515,40.4333,93.561,2205.7987,0,0.0,0.0231,0.1803,0.0219,41.6922,0,0.0,0.224,0.6096,0.1988,15.993,-0.136318,0.25764,-0.22867,0.02897
187.log,2.880515,1.12768,0,0.0,30.6506,39.7722,91.5067,2205.8042,0,0.0,0.0317,0.1579,0.0239,44.6457,0,0.0,0.2426,0.5897,0.2343,17.2092,-0.140247,0.25809,-0.22897,0.02912
188.log,2.880516,1.12768,0,0.0,32.1148,39.0832,89.6539,2205.8128,0,0.0,0.0462,0.1305,0.026,47.773,0,0.0,0.2823,0.5414,0.2685,18.4764,-0.143763,0.25857,-0.22928,0.02929
189.log,2.880515,1.127681,0,0.0,33.0889,38.4856,87.989,2205.8358,0,0.0,0.0741,0.0905,0.0283,51.0477,0,0.0,0.3742,0.4296,0.3034,19.7833,-0.146891,0.25911,-0.22958,0.02953
190.log,2.880515,1.12768,0,0.0,33.2199,38.5462,86.509,2205.8775,0,0.0,0.1077,0.047,0.0308,54.4433,0,0.0,0.503,0.2735,0.3393,21.1191,-0.149658,0.25968,-0.22989,0.02979
191.log,2.880515,1.12768,0,0.0,32.3928,39.4058,85.2031,2205.9299,0,0.0,0.1204,0.0267,0.0332,57.9362,0,0.0,0.5645,0.1777,0.3734,22.4732,-0.15209,0.26029,-0.23019,0.0301
192.log,2.880515,1.127681,0,0.0,30.7443,40.7095,84.0543,2205.9923,0,0.0,0.1174,0.0241,0.0356,61.5023,0,0.0,0.5584,0.1403,0.4036,23.8312,-0.154213,0.26093,-0.23049,0.03044
193.log,2.880514,1.12768,0,0.0,28.405,42.1928,83.0494,2206.0734,0,0.0,0.1104,0.0277,0.0383,65.1134,0,0.0,0.5226,0.1243,0.4292,25.1754,-0.156053,0.2616,-0.23079,0.03081
194.log,2.880514,1.12768,0,0.0,25.6172,43.7327,82.1678,2206.1774,0,0.0,0.1036,0.0333,0.0413,68.7403,0,0.0,0.4764,0.1147,0.4488,26.4903,-0.157638,0.2623,-0.23107,0.03123
195.log,2.880515,1.12768,0,0.0,22.9739,45.2867,81.3911,2206.3022,0,0.0,0.0994,0.0399,0.0448,72.3574,0,0.0,0.4342,0.1071,0.4612,27.7658,-0.158994,0.26302,-0.23134,0.03168
196.log,2.880514,1.12768,0,0.0,21.0336,46.843,80.7156,2206.4422,0,0.0,0.1,0.0473,0.0495,75.9426,0,0.0,0.4085,0.1004,0.4674,28.9945,-0.160143,0.26375,-0.2316,0.03215
197.log,2.880515,1.12768,0,0.0,19.7646,48.3666,80.1342,2206.592,0,0.0,0.1074,0.0554,0.0557,79.4727,0,0.0,0.4029,0.0941,0.4685,30.1668,-0.161105,0.2645,-0.23185,0.03265
198.log,2.880516,1.12768,0,0.0,18.6033,49.8216,79.6194,2206.7476,0,0.0,0.1238,0.064,0.0634,82.9215,0,0.0,0.416,0.088,0.4634,31.2692,-0.161894,0.26525,-0.23208,0.03317
199.log,2.880516,1.12768,0,0.0,17.7297,51.2421,79.1669,2206.9034,0,0.0,0.1594,0.0729,0.0729,86.2643,0,0.0,0.4716,0.082,0.4528,32.2891,-0.162523,0.26601,-0.23229,0.03372
200.log,2.880515,1.12768,0,0.0,18.5774,52.669,78.7783,2207.064,0,0.0,0.2253,0.0823,0.0844,89.4802,0,0.0,0.5895,0.0764,0.438,33.2177,-0.163007,0.26678,-0.23249,0.03429
201.log,2.880515,1.12768,0,0.0,22.1284,54.1179,78.4315,2207.2422,0,0.0,0.261,0.0922,0.098,92.5521,0,0.0,0.6019,0.0711,0.4191,34.0483,-0.163359,0.26754,-0.23267,0.03487
202.log,2.880515,1.12768,0,0.0,26.4712,55.5792,78.1016,2207.4395,0,0.0,0.2614,0.1026,0.1135,95.4658,0,0.0,0.511,0.0665,0.3963,34.7742,-0.163594,0.2683,-0.23283,0.03547
203.log,2.880516,1.12768,0,0.0,30.6794,57.0425,77.7979,2207.6436,0,0.0,0.2617,0.1135,0.131,98.2082,0,0.0,0.4205,0.0624,0.3714,35.3864,-0.163727,0.26905,-0.23298,0.03607
204.log,2.880515,1.127681,0,0.0,34.824,58.4744,77.5422,2207.8451,0,0.0,0.2666,0.1247,0.1512,100.7689,0,0.0,0.345,0.059,0.3463,35.88,-0.163774,0.26979,-0.23312,0.03667
205.log,2.880516,1.127679,0,0.0,38.759,59.8304,77.3256,2208.0458,0,0.0,0.2728,0.1361,0.174,103.1409,0,0.0,0.2815,0.056,0.3207,36.2569,-0.163745,0.27052,-0.23324,0.03728
206.log,2.880515,1.12768,0,0.0,42.3633,61.1244,77.1515,2208.2429,0,0.0,0.277,0.1473,0.199,105.32,0,0.0,0.227,0.0534,0.2948,36.5181,-0.163649,0.27123,-0.23334,0.03789
207.log,2.880515,1.12768,0,0.0,45.5672,62.3874,77.0171,2208.4388,0,0.0,0.2771,0.1587,0.2258,107.3073,0,0.0,0.1805,0.0515,0.2689,36.6641,-0.163494,0.27193,-0.23343,0.0385
208.log,2.880515,1.127681,0,0.0,48.3945,63.6259,76.916,2208.6467,0,0.0,0.2728,0.17,0.2535,109.1108,0,0.0,0.1417,0.0504,0.2433,36.6983,-0.163288,0.2726,-0.23351,0.03909
209.log,2.880515,1.12768,0,0.0,50.9815,64.8347,76.8555,2208.8703,0,0.0,0.2636,0.1818,0.2821,110.7392,0,0.0,0.1098,0.05,0.2188,36.628,-0.16304,0.27326,-0.23358,0.03968
210.log,2.880515,1.12768,0,0.0,53.421,66.0033,76.844,2209.0967,0,0.0,0.2486,0.1948,0.3117,112.1945,0,0.0,0.084,0.0502,0.196,36.461,-0.162758,0.27388,-0.23363,0.04025
211.log,2.880516,1.12768,0,0.0,55.6951,67.1121,76.8529,2209.3123,0,0.0,0.2279,0.2094,0.3403,113.477,0,0.0,0.0638,0.0508,0.175,36.2064,-0.16245,0.27448,-0.23368,0.0408
212.log,2.880515,1.12768,0,0.0,57.7341,68.1291,76.838,2209.5177,0,0.0,0.2031,0.2255,0.3652,114.5918,0,0.0,0.0486,0.0515,0.1559,35.8761,-0.162125,0.27506,-0.23372,0.04134
213.log,2.880515,1.127681,0,0.0,59.5783,69.0655,76.8555,2209.7143,0,0.0,0.1747,0.2431,0.3863,115.5487,0,0.0,0.0373,0.0524,0.139,35.4833,-0.161787,0.2756,-0.23374,0.04186
214.log,2.880515,1.12768,0,0.0,61.2202,69.948,76.9416,2209.9029,0,0.0,0.1436,0.262,0.4028,116.3603,0,0.0,0.029,0.0535,0.1244,35.0415,-0.161445,0.2761,-0.23376,0.04234
215.log,2.880514,1.127681,0,0.0,62.6059,70.7827,77.0579,2210.0861,0,0.0,0.1137,0.2815,0.4115,117.0402,0,0.0,0.0231,0.0547,0.112,34.5654,-0.161105,0.27658,-0.23378,0.0428
216.log,2.880515,1.12768,0,0.0,63.7575,71.5845,77.1724,2210.2643,0,0.0,0.0879,0.2995,0.4121,117.6017,0,0.0,0.019,0.0558,0.1015,34.07,-0.160774,0.27701,-0.23379,0.04322
217.log,2.880515,1.12768,0,0.0,64.7234,72.3674,77.3078,2210.4321,0,0.0,0.0682,0.3132,0.4065,118.059,0,0.0,0.0163,0.0567,0.0932,33.5704,-0.160458,0.27741,-0.2338,0.04361
218.log,2.880516,1.127679,0,0.0,65.5064,73.1208,77.4449,2210.5794,0,0.0,0.0572,0.3209,0.3945,118.4259,0,0.0,0.0145,0.0574,0.0865,33.0813,-0.160168,0.27778,-0.2338,0.04398
219.log,2.880515,1.127679,0,0.0,66.119,73.8269,77.5564,2210.7083,0,0.0,0.055,0.3229,0.3766,118.7157,0,0.0,0.0133,0.0581,0.0809,32.6163,-0.159906,0.2781,-0.23381,0.04429
220.log,2.880515,1.12768,0,0.0,66.6055,74.4941,77.6805,2210.8297,0,0.0,0.0597,0.319,0.3568,118.9392,0,0.0,0.0124,0.0587,0.0766,32.188,-0.159666,0.27838,-0.23381,0.04457
221.log,2.880516,1.127679,0,0.0,67.0082,75.0907,77.731,2210.9391,0,0.0,0.069,0.3112,0.3366,119.1048,0,0.0,0.0118,0.0594,0.0731,31.8074,-0.159433,0.27862,-0.23381,0.04481
222.log,2.880516,1.127679,0,0.0,67.4361,75.6967,77.7881,2211.0267,0,0.0,0.0803,0.302,0.3165,119.2188,0,0.0,0.0114,0.0598,0.0696,31.4848,-0.159276,0.27881,-0.2338,0.04501
223.log,2.880516,1.12768,0,0.0,67.7607,76.2671,77.8373,2211.0987,0,0.0,0.0916,0.2916,0.3003,119.3077,0,0.0,0.0112,0.0597,0.0665,31.2325,-0.159043,0.27897,-0.2338,0.04517
224.log,2.880515,1.12768,0,0.0,67.5991,76.4909,77.6406,2211.138,0,0.0,0.1001,0.2841,0.2881,119.4277,0,0.0,0.0113,0.0609,0.0652,31.0553,-0.158905,0.27907,-0.2338,0.04527
225.log,2.880515,1.12768,0,0.0,68.0989,76.8761,77.5519,2211.1763,0,0.0,0.1069,0.2799,0.2783,119.3948,0,0.0,0.0112,0.0608,0.0623,30.9336,-0.158998,0.27914,-0.2338,0.04534
226.log,2.880515,1.12768,0,0.0,19.2183,46.5678,106.978,2205.9738,0,0.0,0.0058,0.2761,0.0265,30.4423,0,0.0,0.2024,0.5431,0.0606,11.0463,-0.109584,0.25628,-0.22737,0.02891
227.log,2.880515,1.12768,0,0.0,22.0385,45.4218,103.9062,2205.8984,0,0.0,0.0061,0.264,0.0219,32.1704,0,0.0,0.2006,0.5918,0.077,11.8749,-0.116113,0.25643,-0.22759,0.02884
228.log,2.880516,1.12768,0,0.0,24.4929,44.1993,100.9987,2205.848,0,0.0,0.0073,0.2492,0.0192,34.1843,0,0.0,0.1993,0.6293,0.099,12.7973,-0.122029,0.25665,-0.22784,0.02881
229.log,2.880515,1.12768,0,0.0,26.6081,42.6201,98.2528,2205.8102,0,0.0,0.01,0.2296,0.0186,36.4674,0,0.0,0.2004,0.6449,0.1279,13.8073,-0.127376,0.25693,-0.2281,0.02883
230.log,2.880515,1.127681,0,0.0,28.4393,40.8777,95.7004,2205.7818,0,0.0,0.0153,0.2058,0.0198,38.9983,0,0.0,0.2071,0.637,0.1627,14.8976,-0.1322,0.25727,-0.22838,0.02889
231.log,2.880515,1.12768,0,0.0,30.0938,39.6707,93.387,2205.7738,0,0.0,0.0238,0.1812,0.0219,41.7529,0,0.0,0.2229,0.6182,0.1997,16.06,-0.136547,0.25766,-0.22867,0.02899
232.log,2.880515,1.127679,0,0.0,31.6136,39.0586,91.3151,2205.7788,0,0.0,0.0359,0.1558,0.0241,44.7057,0,0.0,0.2519,0.5897,0.2355,17.2825,-0.140453,0.2581,-0.22898,0.02912
233.log,2.880515,1.12768,0,0.0,32.8513,38.5482,89.4518,2205.7887,0,0.0,0.0569,0.1216,0.0262,47.8321,0,0.0,0.314,0.5181,0.2699,18.5543,-0.143948,0.25859,-0.22928,0.02931
234.log,2.880515,1.12768,0,0.0,33.4702,38.3442,87.7869,2205.8153,0,0.0,0.0914,0.0741,0.0285,51.1083,0,0.0,0.4323,0.3744,0.3051,19.8642,-0.147059,0.25913,-0.22959,0.02954
235.log,2.880515,1.127679,0,0.0,33.2618,38.8641,86.3211,2205.8624,0,0.0,0.1165,0.0378,0.0309,54.5094,0,0.0,0.5337,0.238,0.3409,21.2,-0.149812,0.2597,-0.2299,0.0298
236.log,2.880515,1.12768,0,0.0,32.3523,39.9317,85.0363,2205.9196,0,0.0,0.1206,0.0252,0.0333,58.01,0,0.0,0.5609,0.1704,0.3745,22.5504,-0.152232,0.26031,-0.2302,0.03011
237.log,2.880515,1.127679,0,0.0,30.7857,41.2497,83.9068,2205.9849,0,0.0,0.1158,0.0243,0.0356,61.5819,0,0.0,0.5469,0.1407,0.4039,23.9026,-0.154345,0.26095,-0.2305,0.03045
238.log,2.880516,1.12768,0,0.0,28.5752,42.6641,82.9115,2206.0663,0,0.0,0.1097,0.0278,0.0381,65.1938,0,0.0,0.517,0.1253,0.4288,25.2417,-0.156177,0.26162,-0.23079,0.03083
239.log,2.880516,1.12768,0,0.0,25.9028,44.1041,82.0279,2206.1686,0,0.0,0.1048,0.0332,0.041,68.8162,0,0.0,0.4816,0.1151,0.4479,26.5537,-0.157751,0.26232,-0.23108,0.03124
240.log,2.880516,1.12768,0,0.0,23.231,45.5461,81.2384,2206.2905,0,0.0,0.1022,0.0397,0.0447,72.4242,0,0.0,0.4475,0.1068,0.4604,27.8261,-0.159094,0.26304,-0.23135,0.03169
241.log,2.880515,1.12768,0,0.0,21.0027,46.9981,80.5409,2206.4273,0,0.0,0.1032,0.0469,0.0493,75.9984,0,0.0,0.4225,0.0994,0.4667,29.0491,-0.160229,0.26377,-0.23161,0.03216
242.log,2.880515,1.12768,0,0.0,19.1646,48.4416,79.9293,2206.5754,0,0.0,0.1092,0.0549,0.0554,79.5196,0,0.0,0.4093,0.0927,0.467,30.2148,-0.161175,0.26452,-0.23185,0.03267
