log_filename,Cu-C length,C-O length,freq1,freq2,freq3,freq4,freq5,freq6,IR1,IR2,IR3,IR4,IR5,IR6,raman1,raman2,raman3,raman4,raman5,raman6,adsorp_energy,C_NPA_charge,O_NPA_charge,CO_NPA_charge
132.log,2.74,1.11228,0,0,0,41.72,157.3249,2329.4568,0,0,0,0.0884,0.1212,47.6955,0,0,0,0.0976,0.1846,24.7146,0.051811,0.47883,-0.42347,0.05536
133.log,2.74,1.112757,0,0,0,43.7393,163.8656,2325.4457,0,0,0,0.1014,0.1233,47.2037,0,0,0,0.0935,0.1791,24.224,0.070303,0.47778,-0.42296,0.05482
134.log,2.74,1.113234,0,0,0,46.1325,170.859,2321.4438,0,0,0,0.1159,0.1265,46.87,0,0,0,0.0898,0.1754,23.7661,0.090261,0.47688,-0.42257,0.05431
135.log,2.74,1.113709,0,0,0,48.9013,178.3375,2317.4583,0,0,0,0.1321,0.1306,46.6977,0,0,0,0.0864,0.1739,23.3533,0.111787,0.47614,-0.42232,0.05382
136.log,2.74,1.099336,0,0,38.6316,51.8609,95.2177,2442.0359,0,0,0.2754,0.1507,0.2568,107.221,0,0,0.1612,0.0816,0.2267,32.7703,-0.108781,0.53405,-0.44669,0.08736
137.log,2.740001,1.099417,0,0,39.1156,51.3899,94.8065,2441.3041,0,0,0.2584,0.1528,0.2574,105.9946,0,0,0.1637,0.0834,0.2343,32.6346,-0.110983,0.53355,-0.44656,0.08699
138.log,2.74,1.099516,0,0,39.4621,50.934,94.4056,2440.4477,0,0,0.2406,0.1551,0.2574,104.7662,0,0,0.1663,0.0858,0.2417,32.541,-0.113035,0.53298,-0.44642,0.08656
139.log,2.740001,1.09963,0,0,39.6651,50.5028,94.018,2439.4421,0,0,0.2221,0.1574,0.2569,103.5314,0,0,0.1688,0.0891,0.2489,32.4868,-0.114927,0.53234,-0.44627,0.08607
140.log,2.74,1.099762,0,0,39.7206,50.1033,93.6468,2438.2693,0,0,0.2036,0.1594,0.2559,102.2856,0,0,0.171,0.0932,0.2558,32.4683,-0.116651,0.53163,-0.4461,0.08553
141.log,2.74,1.099909,0,0,39.6284,49.738,93.2956,2436.9346,0,0,0.1856,0.1605,0.2543,101.0238,0,0,0.1728,0.0983,0.2625,32.482,-0.118197,0.53084,-0.44592,0.08492
142.log,2.74,1.100072,0,0,39.3942,49.405,92.9689,2435.4656,0,0,0.1687,0.1603,0.2524,99.7407,0,0,0.1741,0.1043,0.2688,32.524,-0.119556,0.52999,-0.44572,0.08427
143.log,2.74,1.100251,0,0,39.0298,49.0961,92.674,2433.8823,0,0,0.1533,0.1584,0.25,98.4313,0,0,0.175,0.111,0.2748,32.5904,-0.120719,0.52906,-0.4455,0.08356
144.log,2.740001,1.100446,0,0,38.552,48.7967,92.4216,2432.1615,0,0,0.1398,0.1546,0.2473,97.0912,0,0,0.1756,0.1181,0.2805,32.677,-0.121675,0.52807,-0.44526,0.08281
145.log,2.74,1.100657,0,0,37.9787,48.4893,92.2242,2430.2802,0,0,0.128,0.1492,0.2442,95.7168,0,0,0.176,0.1253,0.2857,32.779,-0.122414,0.527,-0.44499,0.08201
146.log,2.74,1.100882,0,0,37.3249,48.1573,92.0889,2428.2466,0,0,0.118,0.1423,0.2408,94.3049,0,0,0.1763,0.1325,0.2904,32.8916,-0.122923,0.52587,-0.4447,0.08117
147.log,2.74,1.101122,0,0,36.6045,47.7869,92.0175,2426.1022,0,0,0.1093,0.1342,0.237,92.8521,0,0,0.1766,0.1394,0.2948,33.01,-0.123192,0.52468,-0.44438,0.0803
148.log,2.74,1.101377,0,0,35.8341,47.3654,92.0128,2423.8625,0,0,0.102,0.1254,0.2329,91.3554,0,0,0.1769,0.1459,0.2989,33.1301,-0.123208,0.52342,-0.44403,0.07939
149.log,2.739999,1.101646,0,0,35.0316,46.8797,92.0854,2421.4924,0,0,0.0957,0.1161,0.2284,89.8131,0,0,0.1773,0.1519,0.3026,33.2484,-0.122958,0.5221,-0.44365,0.07845
150.log,2.74,1.101929,0,0,34.2136,46.319,92.2601,2418.9673,0,0,0.0902,0.1066,0.2236,88.2265,0,0,0.1777,0.1572,0.3057,33.3609,-0.122425,0.52073,-0.44323,0.0775
151.log,2.74,1.102224,0,0,33.3927,45.676,92.568,2416.3151,0,0,0.0855,0.097,0.2184,86.5979,0,0,0.1781,0.1618,0.3081,33.4631,-0.121595,0.51929,-0.44278,0.07651
152.log,2.74,1.102534,0,0,32.5775,44.9468,93.0324,2413.5822,0,0,0.0813,0.0877,0.2131,84.9285,0,0,0.1784,0.1655,0.3098,33.5503,-0.120455,0.5178,-0.4423,0.0755
153.log,2.74,1.102857,0,0,31.7595,44.1278,93.6507,2410.7643,0,0,0.0777,0.0787,0.2074,83.2181,0,0,0.1787,0.1683,0.3111,33.6182,-0.118984,0.51626,-0.44177,0.07449
154.log,2.74,1.103191,0,0,30.8982,43.2141,94.3798,2407.8199,0,0,0.0746,0.0701,0.2013,81.4675,0,0,0.1791,0.1701,0.3122,33.6642,-0.117157,0.51467,-0.44121,0.07346
155.log,2.74,1.103538,0,0,29.9579,42.2093,95.1967,2404.7428,0,0,0.072,0.062,0.1948,79.6804,0,0,0.1796,0.1709,0.313,33.6878,-0.11495,0.51303,-0.44061,0.07242
156.log,2.74,1.103896,0,0,28.9393,41.1343,96.1593,2401.5735,0,0,0.0697,0.0544,0.1882,77.8611,0,0,0.1804,0.1706,0.313,33.6879,-0.11234,0.51135,-0.43997,0.07138
157.log,2.74,1.104264,0,0,27.8359,40.0161,97.351,2398.3419,0,0,0.0677,0.0475,0.1816,76.0157,0,0,0.1814,0.1692,0.3118,33.6624,-0.109305,0.50963,-0.43929,0.07034
158.log,2.74,1.104644,0,0,26.5842,38.8752,98.7949,2395.0282,0,0,0.0658,0.0414,0.175,74.153,0,0,0.1826,0.1665,0.3097,33.6078,-0.105815,0.50787,-0.43858,0.06929
159.log,2.74,1.105034,0,0,25.0868,37.7276,100.4406,2391.609,0,0,0.064,0.0361,0.1683,72.2829,0,0,0.1839,0.1627,0.3071,33.5208,-0.101835,0.50608,-0.43782,0.06826
160.log,2.74,1.105433,0,0,23.2496,36.5965,102.2374,2388.0998,0,0,0.0619,0.0318,0.1617,70.4141,0,0,0.1853,0.1582,0.3041,33.3994,-0.09733,0.50426,-0.43703,0.06723
161.log,2.74,1.105842,0,0,20.9719,35.519,104.181,2384.5356,0,0,0.0595,0.0287,0.155,68.5534,0,0,0.1864,0.1534,0.3004,33.2437,-0.092263,0.50242,-0.43621,0.06621
162.log,2.74,1.106258,0,0,18.1093,34.5422,106.3305,2380.924,0,0,0.0569,0.0267,0.1482,66.7074,0,0,0.187,0.1485,0.2956,33.0566,-0.0866,0.50057,-0.43536,0.06521
163.log,2.74,1.106684,0,0,14.3172,33.7176,108.8145,2377.2422,0,0,0.054,0.0259,0.1413,64.8875,0,0,0.1868,0.1437,0.2893,32.8384,-0.080302,0.4987,-0.43448,0.06422
164.log,2.74,1.107116,0,0,8.3566,33.0612,111.7001,2373.4836,0,0,0.0512,0.026,0.1343,63.1046,0,0,0.1857,0.1387,0.2822,32.5876,-0.073325,0.49683,-0.43358,0.06325
165.log,2.74,1.107556,0,0,0,32.5105,114.9375,2369.666,0,0,0,0.027,0.1272,61.3673,0,0,0,0.1337,0.2747,32.3063,-0.065616,0.49497,-0.43267,0.0623
166.log,2.739999,1.108003,0,0,0,32.0347,118.491,2365.8135,0,0,0,0.0287,0.1203,59.6844,0,0,0,0.1287,0.2669,31.9978,-0.057114,0.49312,-0.43175,0.06137
167.log,2.74,1.108455,0,0,0,31.5817,122.2789,2361.9224,0,0,0,0.0312,0.1135,58.0671,0,0,0,0.1235,0.2592,31.6656,-0.04775,0.49128,-0.43082,0.06046
168.log,2.74,1.108912,0,0,0,31.1574,126.3049,2357.9759,0,0,0,0.0344,0.1073,56.5269,0,0,0,0.1184,0.2511,31.3117,-0.037448,0.48948,-0.4299,0.05958
169.log,2.74,1.109375,0,0,0,30.8018,130.6865,2353.9783,0,0,0,0.0386,0.1017,55.0748,0,0,0,0.1132,0.2419,30.9401,-0.026128,0.48773,-0.429,0.05873
170.log,2.74,1.109842,0,0,0,30.5596,135.5828,2349.9578,0,0,0,0.0441,0.0969,53.7206,0,0,0,0.1079,0.2318,30.552,-0.013698,0.48602,-0.42812,0.0579
171.log,2.74,1.110313,0,0,0,30.4449,141.0885,2345.9381,0,0,0,0.0512,0.0926,52.4721,0,0,0,0.1025,0.2214,30.1491,-5.50E-05,0.48439,-0.42728,0.05711
172.log,2.74,1.110785,0,0,0,30.4316,147.1973,2341.91,0,0,0,0.0602,0.089,51.3358,0,0,0,0.0968,0.2116,29.7357,0.014925,0.48283,-0.4265,0.05633
173.log,2.74,1.111262,0,0,0,30.5174,153.8662,2337.8621,0,0,0,0.0715,0.0866,50.3175,0,0,0,0.0912,0.203,29.3171,0.031377,0.48138,-0.42579,0.05559
174.log,2.74,1.111739,0,0,0,30.7192,161.0735,2333.8044,0,0,0,0.0852,0.0861,49.4231,0,0,0,0.0856,0.1961,28.9004,0.049449,0.48003,-0.42515,0.05488
175.log,2.74,1.112218,0,0,0,31.0802,168.8597,2329.7596,0,0,0,0.1018,0.0876,48.6604,0,0,0,0.0803,0.1909,28.4937,0.069292,0.47882,-0.42462,0.0542
176.log,2.740001,1.112699,0,0,0,31.6672,177.3531,2325.7418,0,0,0,0.1215,0.0913,48.0382,0,0,0,0.0752,0.188,28.1065,0.091068,0.47776,-0.4242,0.05356
177.log,2.739999,1.113179,0,0,0,32.5365,186.6615,2321.7417,0,0,0,0.1448,0.0967,47.5645,0,0,0,0.0706,0.188,27.7481,0.11494,0.47686,-0.42392,0.05294
178.log,2.74,1.113659,0,0,0,33.7646,196.8802,2317.7632,0,0,0,0.1718,0.1034,47.2473,0,0,0,0.0665,0.1915,27.4299,0.141077,0.47616,-0.42379,0.05237
179.log,2.739999,1.114138,0,0,0,35.4391,207.984,2313.8277,0,0,0,0.2024,0.1105,47.0951,0,0,0,0.0631,0.1996,27.1651,0.169645,0.47566,-0.42384,0.05182
180.log,2.74,1.114617,0,0,0,37.632,219.8275,2309.9392,0,0,0,0.2359,0.1171,47.1146,0,0,0,0.0604,0.2127,26.967,0.200809,0.47539,-0.42407,0.05132
181.log,2.74,1.099336,0,0,38.6316,51.8609,95.2177,2442.0359,0,0,0.2754,0.1507,0.2568,107.221,0,0,0.1612,0.0816,0.2267,32.7703,-0.108781,0.53405,-0.44669,0.08736
182.log,2.74,1.099446,0,0,38.8788,51.2489,94.9112,2441.0423,0,0,0.2586,0.152,0.2567,105.946,0,0,0.1642,0.0838,0.2342,32.6314,-0.110378,0.53345,-0.44656,0.08689
183.log,2.74,1.099573,0,0,38.9903,50.6485,94.6212,2439.929,0,0,0.2409,0.1537,0.2559,104.6642,0,0,0.1672,0.0866,0.2414,32.5377,-0.11182,0.53278,-0.44641,0.08637
184.log,2.74,1.099717,0,0,38.9576,50.0724,94.3504,2438.674,0,0,0.2226,0.1557,0.2544,103.3711,0,0,0.1702,0.0902,0.2485,32.4862,-0.113098,0.53203,-0.44625,0.08578
185.log,2.74,1.099876,0,0,38.7742,49.5304,94.1015,2437.244,0,0,0.2041,0.1577,0.2525,102.0618,0,0,0.1728,0.0946,0.2553,32.4733,-0.114205,0.53121,-0.44608,0.08513
186.log,2.740001,1.100052,0,0,38.4377,49.0281,93.8769,2435.64,0,0,0.186,0.159,0.25,100.7315,0,0,0.175,0.0999,0.2619,32.4955,-0.115131,0.53032,-0.44588,0.08444
187.log,2.74,1.100245,0,0,37.9525,48.5669,93.6815,2433.9097,0,0,0.1689,0.1592,0.247,99.3749,0,0,0.1767,0.106,0.2682,32.549,-0.115869,0.52935,-0.44567,0.08368
188.log,2.740001,1.100451,0,0,37.3307,48.1406,93.5246,2432.0782,0,0,0.1533,0.1579,0.2435,97.9874,0,0,0.1778,0.1126,0.2743,32.6299,-0.116413,0.52832,-0.44543,0.08289
189.log,2.74,1.100675,0,0,36.5894,47.7354,93.4191,2430.1058,0,0,0.1395,0.155,0.2398,96.5655,0,0,0.1786,0.1195,0.2801,32.7339,-0.116751,0.52722,-0.44517,0.08205
190.log,2.74,1.100911,0,0,35.7444,47.3353,93.3734,2427.9608,0,0,0.1274,0.1505,0.2356,95.1066,0,0,0.1791,0.1265,0.2856,32.8557,-0.116872,0.52605,-0.44488,0.08117
191.log,2.740001,1.101164,0,0,34.8086,46.9258,93.3877,2425.6693,0,0,0.1171,0.1447,0.2311,93.6079,0,0,0.1795,0.1334,0.2908,32.9906,-0.116767,0.52482,-0.44457,0.08025
192.log,2.74,1.101431,0,0,33.7986,46.4946,93.4616,2423.2761,0,0,0.1082,0.1377,0.2263,92.0663,0,0,0.1797,0.1399,0.2958,33.1343,-0.116425,0.52352,-0.44422,0.0793
193.log,2.74,1.101713,0,0,32.737,46.0295,93.6048,2420.7768,0,0,0.1007,0.13,0.2212,90.4798,0,0,0.1798,0.1459,0.3005,33.283,-0.115832,0.52216,-0.44384,0.07832
194.log,2.74,1.102008,0,0,31.6479,45.5188,93.8446,2418.1458,0,0,0.0942,0.1217,0.2158,88.8493,0,0,0.1798,0.1514,0.3047,33.4326,-0.114976,0.52074,-0.44343,0.07731
195.log,2.739999,1.102316,0,0,30.5492,44.9524,94.2153,2415.3992,0,0,0.0886,0.1132,0.2102,87.1779,0,0,0.1797,0.1563,0.3083,33.5783,-0.113842,0.51927,-0.44298,0.07629
196.log,2.74,1.102638,0,0,29.4524,44.3211,94.7384,2412.5492,0,0,0.0838,0.1046,0.2044,85.4673,0,0,0.1795,0.1605,0.3112,33.7146,-0.112415,0.51773,-0.4425,0.07523
197.log,2.74,1.102971,0,0,28.3535,43.6159,95.4055,2409.5854,0,0,0.0796,0.0961,0.1984,83.7175,0,0,0.179,0.1638,0.3136,33.837,-0.110675,0.51615,-0.44198,0.07417
198.log,2.74,1.103318,0,0,27.2059,42.8261,96.1669,2406.5065,0,0,0.0761,0.0878,0.192,81.9286,0,0,0.1785,0.1663,0.3159,33.9432,-0.108596,0.51452,-0.44142,0.0731
199.log,2.740001,1.103676,0,0,25.9673,41.9515,97.0098,2403.3504,0,0,0.073,0.0798,0.1854,80.1037,0,0,0.1781,0.168,0.3178,34.0323,-0.106155,0.51284,-0.44082,0.07202
200.log,2.74,1.104045,0,0,24.6486,41.0052,98.0171,2400.1171,0,0,0.0704,0.0722,0.1788,78.2478,0,0,0.1777,0.1689,0.3186,34.1028,-0.103327,0.51111,-0.44018,0.07093
201.log,2.74,1.104425,0,0,23.2548,39.9956,99.2764,2396.7678,0,0,0.0682,0.065,0.1722,76.3679,0,0,0.1774,0.1687,0.3181,34.1515,-0.100084,0.50935,-0.4395,0.06985
202.log,2.739999,1.104816,0,0,21.7083,38.9219,100.7851,2393.3034,0,0,0.0663,0.0584,0.1656,74.4751,0,0,0.1773,0.1675,0.3166,34.174,-0.096391,0.50756,-0.43879,0.06877
203.log,2.74,1.105216,0,0,19.8994,37.7857,102.4766,2389.7766,0,0,0.0647,0.0522,0.159,72.5803,0,0,0.1773,0.1652,0.3147,34.1659,-0.092208,0.50573,-0.43804,0.06769
204.log,2.739999,1.105626,0,0,17.7132,36.5985,104.3175,2386.2094,0,0,0.0633,0.0467,0.1523,70.691,0,0,0.1777,0.1621,0.3122,34.1247,-0.087492,0.50388,-0.43726,0.06662
205.log,2.74,1.106044,0,0,14.9863,35.3877,106.3364,2382.5648,0,0,0.0619,0.0419,0.1454,68.8123,0,0,0.1783,0.1581,0.3087,34.0514,-0.082193,0.50201,-0.43645,0.06556
206.log,2.74,1.106471,0,0,11.3652,34.1897,108.6658,2378.8284,0,0,0.0606,0.0381,0.1381,66.9525,0,0,0.1792,0.1533,0.3034,33.9478,-0.076265,0.50012,-0.43561,0.06451
207.log,2.74,1.106906,0,0,4.9692,33.0454,111.4389,2375.0348,0,0,0.0592,0.0352,0.1306,65.1231,0,0,0.1801,0.1476,0.2965,33.8112,-0.069652,0.49823,-0.43475,0.06348
208.log,2.74,1.107349,0,0,0,31.9382,114.631,2371.2075,0,0,0,0.0336,0.1228,63.3325,0,0,0,0.1411,0.289,33.6428,-0.062289,0.49634,-0.43387,0.06247
209.log,2.74,1.107798,0,0,0,30.8356,118.1834,2367.3255,0,0,0,0.0331,0.1149,61.5898,0,0,0,0.1343,0.281,33.4461,-0.054095,0.49446,-0.43298,0.06148
210.log,2.740001,1.108253,0,0,0,29.7047,122.0293,2363.3845,0,0,0,0.0339,0.107,59.9074,0,0,0,0.1272,0.2727,33.2259,-0.044984,0.4926,-0.4321,0.0605
211.log,2.739999,1.108714,0,0,0,28.5283,126.1702,2359.4004,0,0,0,0.036,0.0994,58.2973,0,0,0,0.1201,0.2637,32.9851,-0.034861,0.49076,-0.43122,0.05954
212.log,2.74,1.10918,0,0,0,27.2992,130.737,2355.3805,0,0,0,0.0393,0.0922,56.7704,0,0,0,0.1129,0.2534,32.7264,-0.023625,0.48896,-0.43035,0.05861
213.log,2.74,1.109649,0,0,0,26.0489,135.9657,2351.3304,0,0,0,0.0443,0.0854,55.3358,0,0,0,0.1057,0.2415,32.4494,-0.01116,0.48721,-0.42951,0.0577
214.log,2.739999,1.110123,0,0,0,24.7665,141.9658,2347.2685,0,0,0,0.0513,0.0791,53.9993,0,0,0,0.0982,0.2293,32.1554,0.002672,0.48553,-0.42872,0.05681
215.log,2.74,1.110601,0,0,0,23.3923,148.6977,2343.2002,0,0,0,0.0605,0.0737,52.7636,0,0,0,0.0905,0.2179,31.8476,0.018035,0.48392,-0.42798,0.05594
216.log,2.74,1.111081,0,0,0,21.8451,156.0757,2339.1269,0,0,0,0.0724,0.0702,51.6317,0,0,0,0.0827,0.2081,31.5316,0.03512,0.48241,-0.42731,0.0551
217.log,2.739999,1.111564,0,0,0,20.0334,164.0774,2335.0611,0,0,0,0.0873,0.0691,50.6095,0,0,0,0.075,0.2003,31.2164,0.054135,0.48102,-0.42673,0.05429
218.log,2.739999,1.112048,0,0,0,17.9191,172.8535,2331.0081,0,0,0,0.1057,0.071,49.7054,0,0,0,0.0674,0.1945,30.9133,0.075309,0.47976,-0.42625,0.05351
219.log,2.74,1.112533,0,0,0,15.4644,182.6422,2326.9692,0,0,0,0.1283,0.0759,48.927,0,0,0,0.0601,0.1916,30.6322,0.098886,0.47865,-0.4259,0.05275
220.log,2.74,1.113019,0,0,0,12.6079,193.6328,2322.961,0,0,0,0.1558,0.0837,48.2807,0,0,0,0.0532,0.1927,30.3837,0.125128,0.47773,-0.42571,0.05202
221.log,2.739999,1.113504,0,0,0,9.1528,205.775,2318.9873,0,0,0,0.1885,0.0935,47.7745,0,0,0,0.0469,0.1994,30.1816,0.154321,0.47701,-0.42567,0.05134
222.log,2.74,1.113988,0,0,0,4.0744,218.8508,2315.047,0,0,0,0.2263,0.1039,47.4172,0,0,0,0.0414,0.2122,30.0395,0.186757,0.47651,-0.42583,0.05068
223.log,2.74,1.114471,0,0,0,0,232.6762,2311.1556,0,0,0,0,0.113,47.2189,0,0,0,0,0.2307,29.9699,0.222728,0.47627,-0.42619,0.05008
224.log,2.74,1.114952,0,0,0,0,247.2292,2307.3336,0,0,0,0,0.1187,47.1926,0,0,0,0,0.2533,29.9849,0.262506,0.47632,-0.42637,0.04995
225.log,2.74,1.115431,0,0,0,0,262.5843,2303.5847,0,0,0,0,0.1202,47.3507,0,0,0,0,0.2794,30.1,0.306332,0.47667,-0.42722,0.04945
226.log,2.74,1.099336,0,0,38.6316,51.8609,95.2177,2442.0359,0,0,0.2754,0.1507,0.2568,107.221,0,0,0.1612,0.0816,0.2267,32.7703,-0.108781,0.53405,-0.44669,0.08736
227.log,2.74,1.09947,0,0,38.6303,51.1322,95.0288,2440.8205,0,0,0.2595,0.1512,0.2559,105.9527,0,0,0.1645,0.0841,0.2337,32.6336,-0.109703,0.53337,-0.44656,0.08681
228.log,2.74,1.099622,0,0,38.4996,50.4058,94.8604,2439.4874,0,0,0.2427,0.1523,0.2543,104.6722,0,0,0.1679,0.0871,0.2406,32.5418,-0.11047,0.53262,-0.44641,0.08621
229.log,2.740001,1.099789,0,0,38.2291,49.6967,94.7153,2438.0177,0,0,0.2251,0.1539,0.252,103.3744,0,0,0.1712,0.0908,0.2473,32.4916,-0.111076,0.53179,-0.44626,0.08553
230.log,2.74,1.099974,0,0,37.8094,49.0168,94.5953,2436.3686,0,0,0.2071,0.1557,0.2492,102.0544,0,0,0.1743,0.0952,0.2539,32.4793,-0.111513,0.53089,-0.44608,0.08481
231.log,2.740001,1.100173,0,0,37.2352,48.3754,94.5018,2434.5408,0,0,0.1893,0.1572,0.2458,100.7069,0,0,0.1768,0.1003,0.2603,32.5014,-0.111775,0.52992,-0.44588,0.08404
232.log,2.740001,1.100388,0,0,36.5077,47.7772,94.4397,2432.5837,0,0,0.1723,0.158,0.2419,99.3267,0,0,0.1788,0.1061,0.2666,32.5539,-0.111856,0.52887,-0.44567,0.0832
233.log,2.739999,1.100621,0,0,35.6362,47.219,94.4193,2430.5191,0,0,0.1566,0.1576,0.2375,97.9094,0,0,0.1803,0.1124,0.2727,32.633,-0.111748,0.52776,-0.44543,0.08233
234.log,2.74,1.100867,0,0,34.6346,46.6901,94.4535,2428.3124,0,0,0.1424,0.1558,0.2329,96.4518,0,0,0.1812,0.1189,0.2786,32.7341,-0.111444,0.52658,-0.44516,0.08142
235.log,2.740001,1.101128,0,0,33.5144,46.1783,94.548,2425.9635,0,0,0.1299,0.1526,0.2278,94.9516,0,0,0.1818,0.1255,0.2844,32.8518,-0.110934,0.52534,-0.44487,0.08047
236.log,2.740001,1.101403,0,0,32.2842,45.6717,94.6988,2423.5012,0,0,0.1191,0.1481,0.2225,93.4061,0,0,0.182,0.1319,0.29,32.9815,-0.11021,0.52403,-0.44455,0.07948
237.log,2.74,1.101693,0,0,30.9586,45.1586,94.9056,2420.9202,0,0,0.1098,0.1424,0.2169,91.8125,0,0,0.182,0.138,0.2955,33.1191,-0.109259,0.52266,-0.44419,0.07847
238.log,2.74,1.101997,0,0,29.5617,44.6286,95.1859,2418.1938,0,0,0.1018,0.136,0.2111,90.1702,0,0,0.1818,0.1437,0.3007,33.2609,-0.10807,0.52123,-0.44381,0.07742
239.log,2.74,1.102314,0,0,28.1179,44.0724,95.5768,2415.3431,0,0,0.095,0.1289,0.205,88.4815,0,0,0.1813,0.1489,0.3053,33.4025,-0.10663,0.51974,-0.44339,0.07635
240.log,2.74,1.102643,0,0,26.6411,43.4815,96.1099,2412.4118,0,0,0.0891,0.1215,0.199,86.7497,0,0,0.1806,0.1536,0.3093,33.5384,-0.104928,0.5182,-0.44293,0.07527
241.log,2.74,1.102986,0,0,25.1359,42.8445,96.7899,2409.3815,0,0,0.0839,0.1138,0.1928,84.9761,0,0,0.1796,0.1575,0.3128,33.6632,-0.102944,0.51661,-0.44244,0.07417
242.log,2.74,1.103341,0,0,23.5776,42.1465,97.5839,2406.2163,0,0,0.0795,0.1062,0.1864,83.161,0,0,0.1785,0.1608,0.316,33.7737,-0.100657,0.51496,-0.4419,0.07306
243.log,2.740001,1.103708,0,0,21.89,41.376,98.4461,2402.9396,0,0,0.0757,0.0987,0.1797,81.306,0,0,0.1772,0.1633,0.3191,33.869,-0.098041,0.51328,-0.44134,0.07194
244.log,2.74,1.104085,0,0,20.0218,40.5384,99.4159,2399.5891,0,0,0.0724,0.0915,0.1731,79.4154,0,0,0.1759,0.1651,0.3213,33.9483,-0.095071,0.51155,-0.44073,0.07082
245.log,2.739999,1.104474,0,0,17.9694,39.6445,100.6005,2396.1511,0,0,0.0696,0.0846,0.1665,77.4953,0,0,0.1746,0.1661,0.322,34.0089,-0.091721,0.50978,-0.44008,0.0697
246.log,2.74,1.104872,0,0,15.6536,38.6912,102.0478,2392.6174,0,0,0.0671,0.078,0.1599,75.5561,0,0,0.1732,0.1663,0.3215,34.0467,-0.087961,0.50798,-0.4394,0.06858
247.log,2.74,1.105281,0,0,12.7988,37.6701,103.6997,2389.0338,0,0,0.0649,0.0719,0.1535,73.6117,0,0,0.172,0.1655,0.3205,34.056,-0.08375,0.50616,-0.43869,0.06747
248.log,2.74,1.105699,0,0,8.8415,36.5796,105.5116,2385.3925,0,0,0.0631,0.0662,0.147,71.6718,0,0,0.1709,0.164,0.3188,34.0333,-0.079043,0.50431,-0.43795,0.06636
249.log,2.74,1.106127,0,0,0,35.4232,107.4811,2381.6546,0,0,0,0.0612,0.1403,69.7427,0,0,0,0.1616,0.3161,33.9785,-0.073786,0.50245,-0.43718,0.06527
250.log,2.74,1.106561,0,0,0,34.2179,109.7198,2377.8333,0,0,0,0.0568,0.1334,67.8315,0,0,0,0.1585,0.3118,33.8944,-0.06793,0.50057,-0.43638,0.06419
251.log,2.74,1.107004,0,0,0,32.9803,112.3939,2373.978,0,0,0,0.0533,0.1261,65.9499,0,0,0,0.1542,0.3054,33.78,-0.06142,0.49869,-0.43556,0.06313
252.log,2.74,1.107454,0,0,0,31.7096,115.5192,2370.0872,0,0,0,0.0507,0.1185,64.1079,0,0,0,0.1488,0.2979,33.6351,-0.05418,0.49682,-0.43473,0.06209
253.log,2.739999,1.107911,0,0,0,30.359,119.0077,2366.1267,0,0,0,0.0492,0.1107,62.3143,0,0,0,0.1426,0.2901,33.4628,-0.04612,0.49497,-0.4339,0.06107
254.log,2.74,1.108374,0,0,0,28.9065,122.8142,2362.1188,0,0,0,0.0491,0.1028,60.5814,0,0,0,0.1357,0.2814,33.2671,-0.037139,0.49313,-0.43307,0.06006
255.log,2.74,1.10884,0,0,0,27.3354,126.9482,2358.084,0,0,0,0.0503,0.0951,58.9227,0,0,0,0.1282,0.2716,33.0521,-0.027127,0.49133,-0.43224,0.05909
256.log,2.740001,1.109313,0,0,0,25.6137,131.5277,2354.0024,0,0,0,0.0531,0.0877,57.3515,0,0,0,0.1203,0.2601,32.821,-0.015963,0.48957,-0.43144,0.05813
257.log,2.74,1.109791,0,0,0,23.7474,136.8334,2349.8945,0,0,0,0.0578,0.0806,55.8783,0,0,0,0.112,0.2466,32.5727,-0.003512,0.48787,-0.43068,0.05719
258.log,2.74,1.110272,0,0,0,21.6985,142.9994,2345.7999,0,0,0,0.0649,0.0737,54.5089,0,0,0,0.1031,0.2324,32.3101,0.010383,0.48624,-0.42996,0.05628
259.log,2.74,1.110757,0,0,0,19.2929,149.9715,2341.6993,0,0,0,0.0747,0.0678,53.2456,0,0,0,0.0938,0.2189,32.037,0.025913,0.48471,-0.4293,0.05541
260.log,2.74,1.111243,0,0,0,16.1982,157.6472,2337.5789,0,0,0,0.0876,0.0639,52.0902,0,0,0,0.0843,0.2071,31.758,0.043301,0.48327,-0.42873,0.05454
261.log,2.739999,1.111732,0,0,0,11.7719,166.0073,2333.4728,0,0,0,0.1042,0.0627,51.0484,0,0,0,0.0748,0.1974,31.4838,0.062788,0.48196,-0.42826,0.0537
262.log,2.74,1.112222,0,0,0,1.8853,175.2746,2329.4003,0,0,0,0.1251,0.0647,50.1294,0,0,0,0.0652,0.1901,31.2281,0.084642,0.4808,-0.4279,0.0529
263.log,2.740001,1.112713,0,0,0,0,185.7835,2325.3407,0,0,0,0,0.0701,49.3391,0,0,0,0,0.1862,31.001,0.10916,0.4798,-0.42768,0.05212
264.log,2.74,1.113204,0,0,0,0,197.6823,2321.3074,0,0,0,0,0.0786,48.6804,0,0,0,0,0.1877,30.815,0.136676,0.479,-0.42763,0.05137
265.log,2.74,1.113695,0,0,0,0,210.8098,2317.3363,0,0,0,0,0.0894,48.1592,0,0,0,0,0.1963,30.6859,0.167562,0.47842,-0.42777,0.05065
266.log,2.74,1.114183,0,0,0,0,224.928,2313.4178,0,0,0,0,0.1005,47.7843,0,0,0,0,0.2122,30.6322,0.202208,0.47808,-0.42811,0.04997
